,state_names,district_names,crop_year,season_names,crop_names,area,temperature,wind_speed,pressure,humidity,soil_type,N,P,K,production,Yield
125867,Maharashtra,AKOLA,2005,Kharif     ,Soyabean,54100,22.06186673,2.083484531,1014.44563,21.04446348,clay,3.304,8.26,3.304,38900,0.719038817
125868,Maharashtra,AKOLA,2005,Kharif     ,Sugarcane,300,20.22072063,2.068952248,1013.940793,20.3774089,peaty,0.152,0.152,0.152,20900,69.66666667
125870,Maharashtra,AKOLA,2005,Kharif     ,Urad,15000,21.54028592,1.970266162,1015.127347,21.0996757,chalky,1.5,0,0,2400,0.16
125871,Maharashtra,AKOLA,2005,Rabi       ,Gram,42000,21.85763242,2.001835823,1014.72747,21.7568067,sandy,10.58,10.58,0,38300,0.911904762
125875,Maharashtra,AKOLA,2005,Rabi       ,Wheat,11200,22.0646589,2.075257425,1015.351797,21.07351942,loamy,71.064,0,0,17100,1.526785714
125878,Maharashtra,AKOLA,2006,Kharif     ,Arhar/Tur,54600,20.86038886,2.036440067,1014.229077,20.9806976,peaty,38.25,38.25,38.25,51300,0.93956044
125881,Maharashtra,AKOLA,2006,Kharif     ,Cotton(lint),204900,20.0326966,1.999063212,1014.780336,20.69632203,silt,38.892,103.712,51.856,440200,2.148365056
125884,Maharashtra,AKOLA,2006,Kharif     ,Moong(Green Gram),52000,20.46527912,2.108355222,1013.375493,20.02241774,silt,0,0,0,26400,0.507692308
125886,Maharashtra,AKOLA,2006,Kharif     ,Soyabean,59800,20.76472486,2.062311588,1015.021816,21.87672813,chalky,2.775,0,0,98400,1.64548495
125888,Maharashtra,AKOLA,2006,Kharif     ,Urad,15300,20.55993633,2.096279858,1013.190871,21.21841823,sandy,0,0,0,8800,0.575163399
125889,Maharashtra,AKOLA,2006,Rabi       ,Gram,78500,20.1925684,2.094985008,1014.471172,22.07323537,loamy,916.136,0,0,68300,0.870063694
125895,Maharashtra,AKOLA,2006,Rabi       ,Wheat,35400,21.73492285,1.987233319,1015.144962,20.27047167,silt,0,23.184,0,70100,1.980225989
125899,Maharashtra,AKOLA,2007,Kharif     ,Arhar/Tur,580,21.14656403,2.092571,1015.04584,20.03106971,peaty,2.1,5.25,2.1,625,1.077586207
125902,Maharashtra,AKOLA,2007,Kharif     ,Cotton(lint),1886,20.19799162,2.060295247,1015.218054,20.827533,sandy,2.8,0,0,3707,1.965535525
125905,Maharashtra,AKOLA,2007,Kharif     ,Moong(Green Gram),676,21.85125601,1.993648334,1014.891457,20.64199816,silt,901.37,0,0,414,0.612426036
125907,Maharashtra,AKOLA,2007,Kharif     ,Soyabean,826,20.76024056,2.097071494,1014.406423,21.22638043,chalky,50.568,0,0,1648,1.995157385
125909,Maharashtra,AKOLA,2007,Kharif     ,Urad,176,22.0263128,2.033518953,1015.450706,20.89885525,clay,0.465,0.465,0.465,97,0.551136364
125910,Maharashtra,AKOLA,2007,Rabi       ,Gram,854,20.96939562,2.104245962,1013.412391,21.56984083,silty,38.25,38.25,38.25,756,0.885245902
125916,Maharashtra,AKOLA,2007,Rabi       ,Wheat,485,21.08722427,2.023880766,1015.874408,20.37908297,loamy,0,0,0,1314,2.709278351
125920,Maharashtra,AKOLA,2007,Whole Year ,Sugarcane,3,20.30975841,2.09365976,1015.352835,21.92850949,silty,0,0,0,161,53.66666667
125921,Maharashtra,AKOLA,2008,Kharif     ,Arhar/Tur,49700,20.30668256,2.071886622,1014.533935,20.05924481,silt,902.566,0,0,15500,0.311871227
125924,Maharashtra,AKOLA,2008,Kharif     ,Cotton(lint),168300,20.89246462,2.050737632,1015.257716,21.11746363,silty,7.68,7.68,0,289000,1.717171717
125927,Maharashtra,AKOLA,2008,Kharif     ,Moong(Green Gram),44400,20.28291246,2.078862083,1014.041082,20.80939383,sandy,0,28.048,0,3000,0.067567568
125929,Maharashtra,AKOLA,2008,Kharif     ,Soyabean,137500,21.17462995,2.081905591,1015.328358,21.51560844,sandy,39.72,105.92,52.96,28300,0.205818182
125930,Maharashtra,AKOLA,2008,Kharif     ,Sugarcane,200,20.99703968,1.971178682,1015.52125,21.47451145,silty,8.008,8.008,0,9000,45
125932,Maharashtra,AKOLA,2008,Kharif     ,Urad,10000,20.0842769,1.976651563,1015.954776,20.87213727,sandy,0,0,0,800,0.08
125933,Maharashtra,AKOLA,2008,Rabi       ,Gram,59000,20.65098211,2.086423851,1014.568121,22.0677277,sandy,3.008,3.76,0,13600,0.230508475
125939,Maharashtra,AKOLA,2008,Rabi       ,Wheat,34400,21.08023385,2.003957965,1013.212091,20.16510775,clay,52.08,0,0,51900,1.50872093
125940,Maharashtra,AKOLA,2008,Whole Year ,Sugarcane,200,21.03938989,2.049161644,1014.017729,21.68514882,sandy,8.6,8.6,0,9000,45
125941,Maharashtra,AKOLA,2009,Kharif     ,Arhar/Tur,50900,21.49875157,2.106474067,1015.687981,20.32899116,silt,2.16,2.16,2.16,61100,1.200392927
125944,Maharashtra,AKOLA,2009,Kharif     ,Cotton(lint),163300,20.32133406,2.000062896,1013.552065,20.73066402,peaty,3.13,8.138,8.138,277100,1.696876914
125947,Maharashtra,AKOLA,2009,Kharif     ,Moong(Green Gram),36300,21.71235184,2.086296126,1014.987007,21.64460605,peaty,1.596,3.99,1.596,9500,0.261707989
125949,Maharashtra,AKOLA,2009,Kharif     ,Soyabean,151500,21.56458182,1.987401766,1015.394354,21.29056623,silt,2.8,3.5,0,147000,0.97029703
125950,Maharashtra,AKOLA,2009,Kharif     ,Sugarcane,200,21.78521944,2.017526295,1014.298396,21.39350976,clay,2.525,0,0,15700,78.5
125952,Maharashtra,AKOLA,2009,Kharif     ,Urad,10800,20.72121613,2.016723092,1013.440142,20.77199372,silty,0,0,0,3700,0.342592593
125953,Maharashtra,AKOLA,2009,Rabi       ,Gram,63500,21.93681071,1.98835935,1014.404784,21.41262031,loamy,920.828,0,0,79400,1.250393701
125959,Maharashtra,AKOLA,2009,Rabi       ,Wheat,35400,20.55937754,1.981206884,1014.773353,20.48663114,silty,0,15.712,0,88500,2.5
125960,Maharashtra,AKOLA,2010,Kharif     ,Arhar/Tur,61500,21.80159195,2.073667312,1015.778285,21.51216731,chalky,3.61,9.386,9.386,52100,0.847154472
125963,Maharashtra,AKOLA,2010,Kharif     ,Cotton(lint),167800,21.37198895,2.014327232,1013.780591,21.54393913,loamy,2.422,6.055,2.422,268900,1.60250298
125966,Maharashtra,AKOLA,2010,Kharif     ,Moong(Green Gram),55800,21.13020926,2.090664185,1015.236529,20.71380107,silt,2.1,0,0,41200,0.738351254
125968,Maharashtra,AKOLA,2010,Kharif     ,Soyabean,126600,20.46244654,2.069196564,1015.688019,21.10076545,silty,0,0,0,238400,1.883096367
125969,Maharashtra,AKOLA,2010,Kharif     ,Sugarcane,300,21.79575266,2.048101324,1013.837845,21.17357354,peaty,890.974,0,0,20000,66.66666667
125971,Maharashtra,AKOLA,2010,Kharif     ,Urad,13700,20.91287992,2.018266091,1015.163982,21.94565453,sandy,27.195,0,0,9300,0.678832117
125972,Maharashtra,AKOLA,2010,Rabi       ,Gram,66700,20.54873272,2.05292288,1013.959107,21.94641287,silt,7.46,7.46,0,95500,1.431784108
125977,Maharashtra,AKOLA,2010,Rabi       ,Wheat,37800,20.57954049,2.099404251,1015.109213,20.11403119,silt,36.84,98.24,49.12,89900,2.378306878
125978,Maharashtra,AKOLA,2011,Kharif     ,Arhar/Tur,62200,21.23896854,2.025576651,1013.041487,20.43497674,clay,3.276,3.276,0,22000,0.353697749
125980,Maharashtra,AKOLA,2011,Kharif     ,Cotton(lint),169400,21.29379459,1.995517163,1015.247313,20.10291653,silty,0,0,0,259300,1.530696576
125983,Maharashtra,AKOLA,2011,Kharif     ,Moong(Green Gram),47000,21.61476075,2.04437744,1013.779205,21.11067854,peaty,5.98,5.98,0,33000,0.70212766
125986,Maharashtra,AKOLA,2011,Kharif     ,Soyabean,140600,21.87871119,2.089430573,1015.055225,22.01395423,silt,32.508,83.076,0,167700,1.192745377
125988,Maharashtra,AKOLA,2011,Kharif     ,Urad,11600,20.25110111,2.075492072,1015.501834,21.45360622,silty,16.82,16.82,0,8100,0.698275862
125989,Maharashtra,AKOLA,2011,Rabi       ,Gram,66200,21.03668941,2.026606512,1013.593431,21.79350197,sandy,5.7,5.7,5.7,23800,0.359516616
125994,Maharashtra,AKOLA,2011,Rabi       ,Wheat,16700,21.49936128,1.983485947,1015.953538,20.36316089,loamy,1.148,1.148,0,36600,2.191616766
125996,Maharashtra,AKOLA,2011,Whole Year ,Sugarcane,100,21.18723794,2.105356755,1014.823858,20.37258844,clay,0,0,0,6300,63
125997,Maharashtra,AKOLA,2012,Kharif     ,Arhar/Tur,62500,20.47713617,2.08323559,1014.781851,20.05941983,silt,0.224,0.28,0,93100,1.4896
125999,Maharashtra,AKOLA,2012,Kharif     ,Cotton(lint),169400,21.31461337,2.082404614,1014.079483,21.81440144,peaty,0,0,0,324000,1.912632822
126002,Maharashtra,AKOLA,2012,Kharif     ,Moong(Green Gram),47000,20.42541276,2.020362131,1015.064707,21.34839289,peaty,35.742,0,0,12700,0.270212766
126005,Maharashtra,AKOLA,2012,Kharif     ,Soyabean,151000,21.94028112,1.975959612,1014.577707,21.53795742,sandy,38.25,38.25,38.25,290400,1.923178808
126007,Maharashtra,AKOLA,2012,Kharif     ,Urad,11800,20.39179241,2.026285325,1015.369243,21.73493802,silt,4.53,11.778,11.778,3800,0.322033898
126008,Maharashtra,AKOLA,2012,Rabi       ,Gram,80400,21.88440188,2.105152959,1015.501439,20.58010687,silty,39.204,104.544,52.272,57900,0.720149254
126011,Maharashtra,AKOLA,2012,Rabi       ,Wheat,19900,21.14413578,1.991972571,1015.93291,20.73807685,peaty,1.501,1.501,1.501,33900,1.703517588
126013,Maharashtra,AKOLA,2013,Kharif     ,Arhar/Tur,66500,21.2418209,1.991588502,1013.904261,20.5890179,loamy,2.65,0,0,83800,1.260150376
126015,Maharashtra,AKOLA,2013,Kharif     ,Cotton(lint),147300,21.7529818,2.023606332,1015.620205,21.05022195,chalky,0,0,0,343600,2.332654447
126018,Maharashtra,AKOLA,2013,Kharif     ,Moong(Green Gram),47000,21.47144389,2.011265246,1013.691532,22.00641748,silt,49.329,0,0,8300,0.176595745
126021,Maharashtra,AKOLA,2013,Kharif     ,Soyabean,187100,21.47518739,2.075982624,1015.24343,20.20156512,silty,38.25,38.25,38.25,191900,1.02565473
126022,Maharashtra,AKOLA,2013,Kharif     ,Urad,12400,21.44236674,1.996043378,1013.973951,20.57046329,silty,0,5.184,0,2800,0.225806452
126023,Maharashtra,AKOLA,2013,Rabi       ,Gram,95100,21.15366902,2.054790799,1014.148533,20.69275036,silt,2.08,5.408,5.408,121200,1.27444795
126026,Maharashtra,AKOLA,2013,Rabi       ,Wheat,19900,21.88601641,1.970752912,1015.350102,20.3168053,chalky,0,0,0,25200,1.266331658
126028,Maharashtra,AKOLA,2014,Kharif     ,Arhar/Tur,50100,20.30625818,2.004499135,1013.195342,21.26371527,sandy,1.6,2,0,19600,0.391217565
126030,Maharashtra,AKOLA,2014,Kharif     ,Cotton(lint),147000,21.38642796,2.037289325,1015.403251,20.61319295,loamy,2.484,2.484,0,122600,0.834013605
126033,Maharashtra,AKOLA,2014,Kharif     ,Moong(Green Gram),21000,20.58930136,1.987755876,1014.33065,21.06888621,peaty,6.39,16.33,0,3200,0.152380952
126035,Maharashtra,AKOLA,2014,Kharif     ,Soyabean,233100,20.74529064,2.100226265,1013.125328,21.8684944,chalky,8.54,8.54,0,69600,0.298584299
126036,Maharashtra,AKOLA,2014,Rabi       ,Gram,91100,20.88826065,2.059203227,1014.224378,20.60790358,chalky,2.535,2.535,2.535,59600,0.654226125
126039,Maharashtra,AKOLA,2014,Rabi       ,Wheat,18300,20.40257843,2.031341354,1015.448467,20.19464871,sandy,7.36,19.136,19.136,25800,1.409836066
126113,Maharashtra,AMRAVATI,2000,Kharif     ,Arhar/Tur,99600,20.5213842,2.042393779,1013.807652,21.48347619,silt,6.93,17.71,0,67300,0.675702811
126116,Maharashtra,AMRAVATI,2000,Kharif     ,Cotton(lint),309100,21.56849414,2.055075721,1015.857464,20.12066691,peaty,2.16,2.16,2.16,149700,0.484309285
126120,Maharashtra,AMRAVATI,2000,Kharif     ,Moong(Green Gram),61600,20.82035949,2.063798486,1015.656109,20.59552714,silt,38.688,103.168,51.584,24700,0.400974026
126125,Maharashtra,AMRAVATI,2000,Kharif     ,Soyabean,180300,20.75722749,2.001827774,1014.892058,21.67238456,loamy,2.525,0,0,125100,0.693843594
126127,Maharashtra,AMRAVATI,2000,Kharif     ,Urad,9700,20.29141565,2.024202164,1014.050512,20.74403692,sandy,0,0,0,3100,0.319587629
126128,Maharashtra,AMRAVATI,2000,Rabi       ,Gram,36600,21.31882994,2.011566451,1015.430564,20.45625583,silty,920.828,0,0,19600,0.535519126
126134,Maharashtra,AMRAVATI,2000,Rabi       ,Wheat,13400,20.23152365,2.018868606,1014.968075,22.00248194,silt,0,15.712,0,17000,1.268656716
126137,Maharashtra,AMRAVATI,2000,Whole Year ,Sugarcane,3500,21.90758925,2.01153554,1013.193398,21.27027344,silt,4.62,4.62,0,286900,81.97142857
126138,Maharashtra,AMRAVATI,2001,Kharif     ,Arhar/Tur,95500,21.90546936,2.008055524,1013.336044,20.277025,loamy,2.422,6.055,2.422,83500,0.87434555
126141,Maharashtra,AMRAVATI,2001,Kharif     ,Cotton(lint),324600,22.04333888,2.049891079,1013.594889,20.05185165,silty,2.1,0,0,227200,0.699938386
126145,Maharashtra,AMRAVATI,2001,Kharif     ,Moong(Green Gram),65900,21.57727879,2.0948231,1014.8901,21.72320096,chalky,6.858,17.526,0,23400,0.35508346
126150,Maharashtra,AMRAVATI,2001,Kharif     ,Soyabean,153200,20.91824776,2.046075444,1014.921617,21.46689119,sandy,0,10.368,0,143600,0.937336815
126152,Maharashtra,AMRAVATI,2001,Kharif     ,Urad,8300,20.25768688,2.031400649,1014.035279,20.51969845,clay,36.84,98.24,49.12,3100,0.373493976
126153,Maharashtra,AMRAVATI,2001,Rabi       ,Gram,33500,20.02846515,2.027344155,1013.679586,20.48996558,sandy,3.276,3.276,0,29100,0.868656716
126157,Maharashtra,AMRAVATI,2001,Rabi       ,Wheat,11300,21.64950004,2.100679258,1015.817801,20.83708505,chalky,1.325,0,0,15000,1.327433628
126161,Maharashtra,AMRAVATI,2001,Whole Year ,Sugarcane,3000,20.20557025,2.006038702,1013.822114,20.33978098,sandy,32.508,83.076,0,204100,68.03333333
126162,Maharashtra,AMRAVATI,2002,Kharif     ,Arhar/Tur,93300,20.79205343,2.085417793,1014.206624,21.45611576,loamy,7.371,0,0,88900,0.9528403
126165,Maharashtra,AMRAVATI,2002,Kharif     ,Cotton(lint),279000,20.5888362,2.093079652,1013.947349,20.27597014,clay,0,0,0,243700,0.873476703
126169,Maharashtra,AMRAVATI,2002,Kharif     ,Moong(Green Gram),76500,20.41877495,1.985440855,1014.368404,20.36679008,silty,1.148,1.148,0,25300,0.330718954
126174,Maharashtra,AMRAVATI,2002,Kharif     ,Soyabean,156500,21.08432629,1.990138627,1015.629857,21.01792885,chalky,0,0,0,150000,0.958466454
126176,Maharashtra,AMRAVATI,2002,Kharif     ,Urad,9100,20.81414112,2.054028046,1014.339253,21.08753831,silty,7.182,18.354,0,2700,0.296703297
126177,Maharashtra,AMRAVATI,2002,Rabi       ,Gram,35900,21.13657231,2.06003537,1013.837256,21.25373493,peaty,35.742,0,0,27100,0.754874652
126182,Maharashtra,AMRAVATI,2002,Rabi       ,Wheat,11100,20.40827882,2.021136217,1013.179169,20.64781303,silty,4.53,11.778,11.778,11500,1.036036036
126185,Maharashtra,AMRAVATI,2002,Whole Year ,Sugarcane,2300,20.88505123,2.100635588,1013.360337,20.75340701,loamy,0,0,0,124000,53.91304348
126186,Maharashtra,AMRAVATI,2003,Kharif     ,Arhar/Tur,97500,21.1202744,2.031299054,1013.580894,20.48049961,loamy,1.501,1.501,1.501,86300,0.885128205
126188,Maharashtra,AMRAVATI,2003,Kharif     ,Cotton(lint),266600,21.77091354,1.974289967,1015.742075,20.22078072,chalky,2.65,0,0,272300,1.021380345
126192,Maharashtra,AMRAVATI,2003,Kharif     ,Moong(Green Gram),69500,21.61419664,2.109781629,1015.27542,20.91400537,sandy,4.068,10.396,0,28000,0.402877698
126198,Maharashtra,AMRAVATI,2003,Kharif     ,Soyabean,155000,21.31117742,2.077990496,1013.198226,21.71160615,sandy,2.08,5.408,5.408,216100,1.394193548
126200,Maharashtra,AMRAVATI,2003,Kharif     ,Urad,9500,20.59574442,2.093334817,1015.878248,21.75326752,clay,8.876,8.876,0,5600,0.589473684
126201,Maharashtra,AMRAVATI,2003,Rabi       ,Gram,37300,21.38344161,2.107943006,1013.787888,20.26944202,peaty,0,0,0,28700,0.769436997
126206,Maharashtra,AMRAVATI,2003,Rabi       ,Wheat,11600,20.53587279,2.080470653,1013.326758,20.90932432,peaty,0,0,0,14400,1.24137931
126213,Maharashtra,AMRAVATI,2003,Whole Year ,Sugarcane,2500,21.98673669,2.060205415,1015.224559,20.89249786,silt,0,25.136,0,155300,62.12
126215,Maharashtra,AMRAVATI,2004,Kharif     ,Arhar/Tur,90900,22.03109356,1.970637986,1015.903423,21.07017694,sandy,16.008,42.688,21.344,70000,0.770077008
126220,Maharashtra,AMRAVATI,2004,Kharif     ,Moong(Green Gram),57200,20.88883492,2.019433815,1013.662308,21.45248215,loamy,1.5,0,0,11800,0.206293706
126227,Maharashtra,AMRAVATI,2004,Kharif     ,Urad,7800,20.20686853,2.093336038,1013.276239,21.05326035,silt,1.95,1.95,1.95,2500,0.320512821
126228,Maharashtra,AMRAVATI,2004,Rabi       ,Gram,37200,21.44050509,2.000452835,1014.582738,20.90961624,clay,38.25,38.25,38.25,20900,0.561827957
126232,Maharashtra,AMRAVATI,2004,Rabi       ,Soyabean,167100,20.04866501,2.012918788,1013.019736,20.94870414,chalky,5.096,5.096,0,80000,0.478755236
126234,Maharashtra,AMRAVATI,2004,Rabi       ,Wheat,10300,20.9518204,2.076804456,1013.18922,20.86845265,chalky,0,0,0,12000,1.165048544
126238,Maharashtra,AMRAVATI,2004,Whole Year ,Cotton(lint),268200,21.74952994,2.022011947,1013.573774,21.55722526,peaty,0,0,0,214300,0.799030574
126239,Maharashtra,AMRAVATI,2004,Whole Year ,Sugarcane,1400,20.05865891,2.011843018,1015.708513,20.29519187,silty,916.136,0,0,58700,41.92857143
126240,Maharashtra,AMRAVATI,2005,Kharif     ,Arhar/Tur,92800,20.3201982,2.064235806,1013.071591,21.09231493,silt,9.63,24.61,0,79000,0.851293103
126243,Maharashtra,AMRAVATI,2005,Kharif     ,Cotton(lint),256400,21.00524085,2.035468027,1015.934779,20.50267552,clay,0,0,0,222900,0.869344774
126245,Maharashtra,AMRAVATI,2005,Kharif     ,Moong(Green Gram),58600,21.07890141,2.017978941,1015.259251,20.05966537,clay,0,23.184,0,12000,0.204778157
126248,Maharashtra,AMRAVATI,2005,Kharif     ,Soyabean,181200,20.10596644,2.007162622,1013.510741,20.80952113,loamy,7.476,7.476,0,204400,1.12803532
126249,Maharashtra,AMRAVATI,2005,Kharif     ,Sugarcane,1100,21.78065216,2.035840643,1014.707255,20.04850665,peaty,2.1,5.25,2.1,72500,65.90909091
126251,Maharashtra,AMRAVATI,2005,Kharif     ,Urad,6000,21.08976601,1.983742067,1014.983119,20.45058976,loamy,3.392,4.24,0,1200,0.2
126252,Maharashtra,AMRAVATI,2005,Rabi       ,Gram,51800,20.92856939,2.096381879,1014.427682,20.84728111,sandy,2.8,0,0,50400,0.972972973
126257,Maharashtra,AMRAVATI,2005,Rabi       ,Wheat,17000,21.85632397,2.006916613,1015.287498,20.38395718,silty,50.568,0,0,23300,1.370588235
126260,Maharashtra,AMRAVATI,2006,Kharif     ,Arhar/Tur,95400,20.45724536,1.994418252,1013.109856,20.11340142,silty,38.25,38.25,38.25,75500,0.791404612
126263,Maharashtra,AMRAVATI,2006,Kharif     ,Cotton(lint),241800,21.79407044,2.099304338,1015.604216,20.85789713,peaty,41.496,110.656,55.328,215200,0.889991729
126267,Maharashtra,AMRAVATI,2006,Kharif     ,Moong(Green Gram),66300,21.60901752,2.092329037,1013.538291,20.65943013,silty,2.896,3.62,0,17800,0.268476621
126270,Maharashtra,AMRAVATI,2006,Kharif     ,Soyabean,216700,21.36337001,1.983027741,1015.480124,20.25709994,clay,0,0,0,323600,1.493308722
126272,Maharashtra,AMRAVATI,2006,Kharif     ,Urad,4900,21.14537439,2.069103886,1015.976132,21.82298227,clay,6.516,16.652,0,1800,0.367346939
126273,Maharashtra,AMRAVATI,2006,Rabi       ,Gram,73300,22.0062532,2.066993571,1015.620784,21.74834094,peaty,59.22,0,0,56700,0.773533424
126276,Maharashtra,AMRAVATI,2006,Rabi       ,Wheat,25400,20.33458273,1.977189372,1013.27058,21.7162089,loamy,38.25,38.25,38.25,42500,1.673228346
126280,Maharashtra,AMRAVATI,2007,Kharif     ,Arhar/Tur,848,21.33679192,2.026819333,1013.723877,20.80477842,silt,8.008,8.008,0,908,1.070754717
126283,Maharashtra,AMRAVATI,2007,Kharif     ,Cotton(lint),1754,21.70331386,2.06494139,1014.102471,20.96440212,chalky,3.008,3.76,0,3531,2.013112885
126287,Maharashtra,AMRAVATI,2007,Kharif     ,Moong(Green Gram),741,21.52582329,1.990199468,1015.795477,20.70724808,sandy,928.372,0,0,268,0.361673414
126290,Maharashtra,AMRAVATI,2007,Kharif     ,Soyabean,2858,21.09706469,2.006487608,1015.206403,20.55637723,clay,8.6,8.6,0,4857,1.699440168
126292,Maharashtra,AMRAVATI,2007,Kharif     ,Urad,81,20.5909775,2.082630072,1013.089645,22.07473059,silt,38.25,38.25,38.25,31,0.382716049
126293,Maharashtra,AMRAVATI,2007,Rabi       ,Gram,1037,21.95397474,2.011659221,1015.737343,20.21973166,loamy,0,20.08,0,1096,1.056894889
126299,Maharashtra,AMRAVATI,2007,Whole Year ,Sugarcane,12,21.19205356,1.990656678,1014.909824,21.99928283,loamy,2.8,3.5,0,959,79.91666667
126300,Maharashtra,AMRAVATI,2008,Kharif     ,Arhar/Tur,94400,20.76162478,1.972311788,1014.430094,20.29200631,silty,2.525,0,0,79300,0.840042373
126303,Maharashtra,AMRAVATI,2008,Kharif     ,Cotton(lint),116100,20.69520985,1.990051958,1014.142077,21.41874592,silty,920.828,0,0,185000,1.593453919
126307,Maharashtra,AMRAVATI,2008,Kharif     ,Moong(Green Gram),43900,20.14867511,2.020554541,1015.768926,21.81584372,loamy,0.975,0.975,0.975,5700,0.129840547
126310,Maharashtra,AMRAVATI,2008,Kharif     ,Soyabean,373000,21.62915616,2.044265923,1014.51234,21.26445788,loamy,3.61,9.386,9.386,124200,0.332975871
126311,Maharashtra,AMRAVATI,2008,Kharif     ,Sugarcane,800,20.76428269,2.030420935,1013.849099,21.43757131,silt,37.704,100.544,50.272,44500,55.625
126313,Maharashtra,AMRAVATI,2008,Kharif     ,Urad,5800,20.27515178,2.078822057,1014.931653,20.16674902,chalky,2.422,6.055,2.422,600,0.103448276
126314,Maharashtra,AMRAVATI,2008,Rabi       ,Gram,79000,21.78755799,2.056454819,1013.423285,22.01459343,sandy,0,0,0,57500,0.727848101
126317,Maharashtra,AMRAVATI,2008,Rabi       ,Wheat,45400,21.67217232,2.03476527,1015.105167,20.32153347,silt,1.771,1.771,0,63000,1.387665198
126318,Maharashtra,AMRAVATI,2008,Whole Year ,Sugarcane,800,20.2441631,1.988356339,1014.996783,21.45073782,sandy,0,0,0,43900,54.875
126319,Maharashtra,AMRAVATI,2009,Kharif     ,Arhar/Tur,102100,20.66022548,2.047484281,1015.050795,20.32889573,silt,890.974,0,0,100500,0.984329089
126322,Maharashtra,AMRAVATI,2009,Kharif     ,Cotton(lint),179400,21.88347351,2.033288167,1014.608615,21.93157147,chalky,7.46,7.46,0,309200,1.723522854
126326,Maharashtra,AMRAVATI,2009,Kharif     ,Moong(Green Gram),37100,20.49953487,2.061225456,1015.55115,21.74354047,sandy,5.3,13.78,13.78,13200,0.355795148
126329,Maharashtra,AMRAVATI,2009,Kharif     ,Soyabean,317600,20.96958327,1.988445926,1013.689547,20.38391593,silty,1.288,3.22,1.288,256900,0.808879093
126330,Maharashtra,AMRAVATI,2009,Kharif     ,Sugarcane,200,21.8024436,1.987722829,1014.128409,20.27999555,silty,0,0,0,14000,70
